category,faam_property,type,value,base_url,label
metadata,label,string,pipe organ,,
metadata,description,string,wind instrument that produces sound by driving pressurized air (called wind) through pipes selected via a keyboard,,
metadata,aliases,string,pipe organ,,
metadata,qid,externalid,Q281460,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15990807,,
statements,subclass of,item,8cygiHEB,,organ
statements,subclass of,item,BvLEtZDk,,
statements,subclass of,item,chovWqmM,,
statements,subclass of,item,Ydn7Zvxn,,
statements,subclass of,item,evczsohu,,
