category,faam_property,type,value,base_url,label
metadata,label,string,tremolo,,
metadata,description,string,musical term for rapid repetition of a note,,
metadata,aliases,string,tremolo,,
metadata,qid,externalid,Q123171932,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992170,,
statements,subclass of,item,93GDD9ND,,ornament
statements,instance of,item,fxtj72S3,,musical notation
statements,instance of,item,6m3ZbnrF,,musical technique
statements,musical parameter,item,2kxvrpzm,,pitch
statements,musical parameter,item,R9hADWGS,,duration
statements,used by,item,YvQmwaaW,,composer
statements,used by,item,oMERLdSN,,performer
