category,faam_property,type,value,base_url
metadata,label,string,Norway,
metadata,description,string,country in Northern Europe,
metadata,aliases,string,Kingdom of Norway,
metadata,aliases,string,Norway,
metadata,qid,externalid,Q20,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,15998718,
statements,GeoNames ID,externalid,3144096,https://www.geonames.org/
