category,faam_property,type,value,base_url,label
metadata,label,string,echo,,
metadata,description,string,reflection of sound that arrives at the listener with a delay after the direct sound,,
metadata,aliases,string,echo,,
metadata,qid,externalid,Q182767,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992155,,
statements,subclass of,item,cbyFHdDB,,
statements,subclass of,item,G57AFsLJ,,
statements,instance of,item,6m3ZbnrF,,musical technique
statements,instance of,item,QAugiyuY,,aspect of sound
statements,musical parameter,item,4AMPVsN8,,timbre
statements,musical parameter,item,4asnL3fC,,loudness
statements,used by,item,oMERLdSN,,performer
