category,faam_property,type,value,base_url,label
metadata,label,string,"Concerto for 2 Violins, BWV 1043",,
metadata,description,string,BWV 1043 by Johann Sebastian Bach,,
metadata,aliases,string,Concerto for Two Violins,,
metadata,qid,externalid,Q1094801,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002497,,
statements,IMSLP ID,externalid,"Concerto for 2 Violins in D minor, BWV 1043 (Bach, Johann Sebastian)",https://imslp.org/wiki/,
statements,form of creative work,item,X8NxipyB,,concerto
statements,creator,item,GecAsFfL,,Johann Sebastian Bach
statements,adapted by,item,gUAVo2ie,,Mathieu Crickboom
statements,adapted by,item,hKmhCVh7,,Gustav Schreck
