category,faam_property,type,value,base_url,label
metadata,label,string,colla parte,,
metadata,description,string,"Musical indication to play another, written-out part, or to an accompanist to look to the main part for guidance on tempo",,
metadata,aliases,string,colla parte,,
metadata,qid,externalid,Q126950983,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992188,,
statements,subclass of,item,6m3ZbnrF,,musical technique
statements,instance of,item,6m3ZbnrF,,musical technique
statements,instance of,item,fxtj72S3,,musical notation
statements,musical parameter,item,2kxvrpzm,,pitch
statements,used by,item,6UPEJgTQ,,editor
statements,used by,item,oMERLdSN,,performer
