category,faam_property,type,value,base_url
metadata,label,string,Duchy of Ferrara,
metadata,description,string,former country,
metadata,aliases,string,Duchy of Ferrara,
metadata,qid,externalid,Q693570,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16004413,
