category,faam_property,type,value,base_url,label
metadata,label,string,O quam suavis est,,
metadata,description,string,motet attributed to Ruggiero Giovannelli,,
metadata,aliases,string,O quam suavis est,,
metadata,qid,externalid,Q124358739,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002054,,
statements,form of creative work,item,ik3NwdWW,,motet
statements,form of creative work,item,BdJHjaCE,,liturgical music
statements,creator,item,dcmzqUy7,,Ruggiero Giovannelli
statements,adapted by,item,g4BVigYv,,Karl Proske
statements,adapted by,item,e4CjhnYh,,Friedrich Filitz
