category,faam_property,type,value,base_url,label
metadata,label,string,Steingräber Verlag,,
metadata,description,string,German publishing company,,
metadata,aliases,string,"Edition Steingräber,Steingraeber-Edition",,
metadata,aliases,string,Steingräber Verlag,,
metadata,qid,externalid,Q130486084,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004200,,
statements,instance of,item,HmGw8E8i,,music publishing company
statements,role,item,7tdgMgre,,publisher
statements,related to,item,Gx3B7DJH,,early music
statements,nationality,item,CTNhzr7a,,Germany
statements,place of birth,item,4GU7NjmQ,,Leipzig
