category,faam_property,type,value,base_url,label
metadata,label,string,tempo,,
metadata,description,string,musical concept indicating to the speed of interpretation,,
metadata,aliases,string,BPM,,
metadata,aliases,string,tempo,,
metadata,qid,externalid,Q189214,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992105,,
statements,subclass of,item,BPwbEEkT,,
statements,subclass of,item,8DGz67Rt,,
statements,instance of,item,Dy8pmS8i,,musical concept
statements,instance of,item,bGYBJFvA,,sound concept
statements,musical parameter,item,R9hADWGS,,duration
statements,used by,item,YvQmwaaW,,composer
statements,used by,item,AcFWzeQH,,conductor
statements,used by,item,6UPEJgTQ,,editor
