category,faam_property,type,value,base_url,label
metadata,label,string,diminuendo,,
metadata,description,string,Musical term indicating a gradual decrease in dynamic strength,,
metadata,aliases,string,decresc.,,
metadata,aliases,string,diminuendo (Dim),,
metadata,aliases,string,decrescendo,,
metadata,qid,externalid,Q1994559,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992205,,
statements,subclass of,item,HKyA3Qzz,,dynamic
statements,instance of,item,fxtj72S3,,musical notation
statements,instance of,item,DidEqfmX,,glyph
statements,musical parameter,item,4asnL3fC,,loudness
statements,used by,item,YvQmwaaW,,composer
statements,used by,item,AcFWzeQH,,conductor
statements,used by,item,6UPEJgTQ,,editor
statements,used by,item,oMERLdSN,,performer
