category,faam_property,type,value,base_url,label
metadata,label,string,"25 Études faciles et progressives, Op.100",,
metadata,description,string,collection of piano studies composed by Friedrich Burgmüller,,
metadata,aliases,string,25 Études faciles et progressives,,
metadata,qid,externalid,Q124309929,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002620,,
statements,IMSLP ID,externalid,"25 Études faciles et progressives, Op.100 (Burgmüller, Friedrich)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,178717773,https://viaf.org/viaf/,
statements,form of creative work,item,Fs2ZbaMQ,,étude
statements,form of creative work,item,NkfcVjHM,,music education
statements,creator,item,hpHV6YiB,,Friedrich Burgmüller
