category,faam_property,type,value,base_url,label
metadata,label,string,Pueri Hebraeorum,,
metadata,description,string,motet by Tomás Luis de Victoria,,
metadata,aliases,string,Pueri Hebraeorum,,
metadata,qid,externalid,Q124316660,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002025,,
statements,IMSLP ID,externalid,"Pueri Hebraeorum (Victoria, Tomás Luis de)",https://imslp.org/wiki/,
statements,form of creative work,item,ik3NwdWW,,motet
statements,form of creative work,item,BdJHjaCE,,liturgical music
statements,creator,item,ZpAqTJvQ,,Tomás Luis de Victoria
statements,adapted by,item,jZ5Za9W2,,Napoléon Joseph Ney
