category,faam_property,type,value,base_url,label
metadata,label,string,Queens College,,
metadata,description,string,college in New York City,,
metadata,aliases,string,Queens,,
metadata,aliases,string,"Queens College, City University of New York",,
metadata,aliases,string,CUNY Queens College,,
metadata,aliases,string,qc.cuny.edu,,
metadata,aliases,string,Queens College,,
metadata,qid,externalid,Q1760438,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15991081,,
statements,place,item,nNvoMs8T,,
statements,country,item,fiWxEeqn,,United States of America
