category,faam_property,type,value,base_url,label
metadata,label,string,chronometry,,
metadata,description,string,specifying measures of time-mesaurement in clear reference units,,
metadata,aliases,string,chronometry,,
metadata,qid,externalid,Q186398,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992130,,
statements,subclass of,item,PcX4GABA,,measurement
statements,instance of,item,Dy8pmS8i,,musical concept
statements,musical parameter,item,R9hADWGS,,duration
statements,used by,item,oMERLdSN,,performer
statements,used by,item,6UPEJgTQ,,editor
statements,used by,item,YvQmwaaW,,composer
statements,used by,item,AcFWzeQH,,conductor
