category,faam_property,type,value,base_url,label
metadata,label,string,Éditions Richault,,
metadata,description,string,French music publisher,,
metadata,aliases,string,Richault,,
metadata,aliases,string,Éditions Richault,,
metadata,qid,externalid,Q109021520,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16003996,,
statements,VIAF ID,externalid,130752329,https://viaf.org/viaf/,
statements,RISM ID,externalid,institutions/51000045,https://rism.online/,
statements,IMSLP ID,externalid,Richault,https://imslp.org/wiki/,
statements,instance of,item,HmGw8E8i,,music publishing company
statements,role,item,7tdgMgre,,publisher
statements,related to,item,WiBZjkbR,,arrangement
statements,related to,item,mGvrzsgB,,salon music
statements,occupation,item,MwhmFC4w,,music publisher
