category,faam_property,type,value,base_url
metadata,label,string,musician,
metadata,description,string,"person who composes, conducts or performs music",
metadata,aliases,string,musical artist,
metadata,aliases,string,musician,
metadata,qid,externalid,Q639669,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,15990883,
