category,faam_property,type,value,base_url,label
metadata,label,string,"Keyboard Sonata in G minor, K.4",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,aliases,string,"Keyboard Sonata in G minor, L.390",,
metadata,aliases,string,Sonata K. 4,,
metadata,qid,externalid,Q67199889,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16003396,,
statements,IMSLP ID,externalid,"Keyboard Sonata in G minor, K.4 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,292628173,https://viaf.org/viaf/,
statements,form of creative work,item,RtkoMT89,,sonata
statements,creator,item,PXYCpRXf,,Domenico Scarlatti
statements,adapted by,item,kYgchVZr,,Louis Köhler
statements,adapted by,item,5gAsc3pE,,Alessandro Longo
statements,adapted by,item,Vp4ucERe,,Thomas Dunhill
statements,adapted by,item,jm4QpjVW,,Carl Czerny
