category,faam_property,type,value,base_url,label
metadata,label,string,countertenor,,
metadata,description,string,high classical male singing voice,,
metadata,aliases,string,contra tenor,,
metadata,aliases,string,tenor angelical,,
metadata,aliases,string,counter-tenor,,
metadata,aliases,string,angelical,,
metadata,aliases,string,countertenor voice,,
metadata,aliases,string,countertenor,,
metadata,qid,externalid,Q223166,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15990821,,
statements,instance of,item,cKFoZAjy,,
statements,instance of,item,g3FMFoiZ,,
statements,subclass of,item,hrmxqtDZ,,
