category,faam_property,type,value,base_url,label
metadata,label,string,mordent,,
metadata,description,string,"musical ornament, consisting of a single alternation with the note above or below",,
metadata,aliases,string,mordent,,
metadata,qid,externalid,Q48811,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992165,,
statements,subclass of,item,93GDD9ND,,ornament
statements,subclass of,item,48ukXYmB,,articulation
statements,instance of,item,fxtj72S3,,musical notation
statements,instance of,item,6m3ZbnrF,,musical technique
statements,musical parameter,item,R9hADWGS,,duration
statements,musical parameter,item,2kxvrpzm,,pitch
statements,used by,item,YvQmwaaW,,composer
statements,used by,item,oMERLdSN,,performer
