category,faam_property,type,value,base_url,label
metadata,label,string,bookplate,,
metadata,description,string,label affixed to a book to indicate ownership,,
metadata,aliases,string,ex libris,,
metadata,aliases,string,ex-libris,,
metadata,aliases,string,bookplates,,
metadata,aliases,string,book-plate,,
metadata,aliases,string,exlibris,,
metadata,aliases,string,b.l,,
metadata,aliases,string,bookplate,,
metadata,qid,externalid,Q188456,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996320,,
statements,subclass of,item,QgFAuPKp,,impression
statements,instance of,item,QgFAuPKp,,impression
statements,used by,item,9QaFAsRL,,scholar (owner)
