category,faam_property,type,value,base_url
metadata,label,string,Muzaffarids of Iran,
metadata,description,string,former country,
metadata,aliases,string,Muzaffarids of Iran,
metadata,qid,externalid,Q877670,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16004406,
