category,faam_property,type,value,base_url
metadata,label,string,France,
metadata,description,string,"country in Western Europe and other continents (through its overseas territories in America, Africa and Oceania)",
metadata,aliases,string,French Republic,
metadata,aliases,string,France,
metadata,qid,externalid,Q142,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16002145,
statements,GeoNames ID,externalid,3017382,https://www.geonames.org/
