category,faam_property,type,value,base_url
metadata,label,string,musical technique,
metadata,label,string,musical technique,
metadata,description,string,"group of techniques relating to the composing, production or performance of music",
metadata,id,id,aB3G93He,
metadata,nodegoat_id,id,15992148,
metadata,qid,externalid,Q109659725,http://wwww.wikidata.org/entity/
metadata,aliases,string,music technique,
metadata,aliases,string,musical technique,
