category,faam_property,type,value,base_url
metadata,label,string,Waasmunster,
metadata,label,string,Waasmunster,
metadata,description,string,"town in Waasmunster municipality, Belgium",
metadata,id,id,KakuxQsg,
metadata,nodegoat_id,id,5072,
metadata,qid,externalid,Q21760151,http://wwww.wikidata.org/entity/
metadata,aliases,string,Waasmunster,
statements,GeoNames ID,externalid,2784231,https://www.geonames.org/
statements,GeoNames ID,externalid,BE,https://www.geonames.org/
