category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 233,,
metadata,label,string,"Keyboard Sonata in E minor, K.233",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,dUw7vhyy,,
metadata,nodegoat_id,id,16003626,,
metadata,aliases,string,"Keyboard Sonata in E minor, L.467",,
metadata,aliases,string,Sonata K. 233,,
metadata,qid,externalid,Q78239932,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in E minor, K.233 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,293576400,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,YdWwzL5r,,Carl Czerny
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
