category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 8,,
metadata,label,string,"Keyboard Sonata in G minor, K.8",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,8DHfmV73,,
metadata,nodegoat_id,id,16003400,,
metadata,aliases,string,"Keyboard Sonata in G minor, L.488",,
metadata,aliases,string,Sonata K. 8,,
metadata,qid,externalid,Q74594907,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in G minor, K.8 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,294380954,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,keeLgW85,,Emil von Sauer
statements,adapted by,item,YdWwzL5r,,Carl Czerny
statements,adapted by,item,5T9oj3bW,,Hans von Bülow
statements,adapted by,item,mc2UEWpA,,Vincent d'Indy
statements,adapted by,item,5eke3MxL,,Michele Esposito
statements,adapted by,item,8W3GQvBB,,Thomas Dunhill
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
