category,faam_property,type,value,base_url,label
metadata,label,string,Vienna,,
metadata,description,string,capital of and state in Austria,,
metadata,nodegoat_id,id,638141,,
metadata,qid,externalid,Q1741,http://wwww.wikidata.org/entity/,
statements,GeoNames ID,externalid,2761367,https://www.geonames.org/,
statements,GeoNames ID,externalid,AT,https://www.geonames.org/,
statements,country,item,kyFWDzyM,,Austria
