category,faam_property,type,value,base_url
metadata,label,string,Kingdom of Bohemia,
metadata,description,string,"monarchy in Central Europe, predecessor of modern Czech Republic",
metadata,aliases,string,Königreich Böhmen,
metadata,aliases,string,Regnum Bohemiae,
metadata,aliases,string,Bohemia,
metadata,aliases,string,České království,
metadata,aliases,string,Kingdom of Bohemia,
metadata,qid,externalid,Q42585,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16004417,
