category,faam_property,type,value,base_url
metadata,label,string,fiddler,
metadata,label,string,cantor,
metadata,description,string,musician who plays folkloristic music on a fiddle or violin,
metadata,nodegoat_id,id,15991011,
metadata,qid,externalid,Q3560496,http://wwww.wikidata.org/entity/
metadata,aliases,string,violinist,
metadata,aliases,string,fiddler,
