category,faam_property,type,value,base_url,label
metadata,label,string,decrescendo,,
metadata,label,string,diminuendo,,
metadata,description,string,Musical term indicating a gradual decrease in dynamic strength,,
metadata,id,id,c5cZmF37,,
metadata,nodegoat_id,id,15992205,,
metadata,qid,externalid,Q1994559,http://wwww.wikidata.org/entity/,
metadata,aliases,string,decresc.,,
metadata,aliases,string,diminuendo (Dim),,
metadata,aliases,string,decrescendo,,
statements,subclass of,item,eviEKifd,,dynamic
statements,instance of,item,N2f5NSgz,,musical notation
statements,instance of,item,kjpoESBJ,,glyph
statements,musical parameter,item,XtPVttT2,,loudness
statements,used by,item,fkHJwpoD,,composer
statements,used by,item,2ZAuwsSp,,conductor
statements,used by,item,45qo3Fj3,,music editor
statements,used by,item,GoiPpGap,,performing artist
