category,faam_property,type,value,base_url
metadata,label,string,elegy,
metadata,label,string,elegy,
metadata,description,string,"chamber piece of music of a thoughtful, sad tone",
metadata,nodegoat_id,id,15990625,
metadata,qid,externalid,Q11696539,http://wwww.wikidata.org/entity/
metadata,aliases,string,ἐλεγία,
metadata,aliases,string,elegy,
