category,faam_property,type,value,base_url
metadata,label,string,violinist,
metadata,description,string,musician who plays the violin,
metadata,aliases,string,violin player,
metadata,aliases,string,violinist,
metadata,qid,externalid,Q1259917,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,15990867,
