category,faam_property,type,value,base_url,label
metadata,label,string,double appoggiatura,,
metadata,label,string,double appoggiatura,,
metadata,description,string,musical ornament,,
metadata,nodegoat_id,id,15992168,,
metadata,qid,externalid,Q123058117,http://wwww.wikidata.org/entity/,
metadata,aliases,string,double appoggiatura,,
statements,subclass of,item,A4NPbBsi,,ornament
statements,subclass of,item,5Eo6jUE5,,appoggiatura
statements,instance of,item,N2f5NSgz,,musical notation
statements,instance of,item,aB3G93He,,musical technique
statements,musical parameter,item,Cf64Khds,,pitch
statements,musical parameter,item,72sFir89,,duration
statements,used by,item,GoiPpGap,,performing artist
statements,used by,item,fkHJwpoD,,composer
