category,faam_property,type,value,base_url,label
metadata,label,string,translation,,
metadata,description,string,transfer of the meaning of something in one language into another,,
metadata,aliases,string,translating,,
metadata,aliases,string,translate,,
metadata,aliases,string,translation,,
metadata,qid,externalid,Q7553,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992182,,
statements,subclass of,item,e2eHuan7,,
statements,subclass of,item,iugzBLDc,,
statements,subclass of,item,A2MS3Nwb,,
statements,instance of,item,fM7VXX4x,,academic major
statements,instance of,item,enRV5yEh,,occupation
statements,instance of,item,WQ7QSP5S,,craft
statements,instance of,item,aJEP6hix,,service
statements,used by,item,oMERLdSN,,performer
statements,used by,item,6UPEJgTQ,,editor
