category,faam_property,type,value,base_url,label
metadata,label,string,"Violin Concerto in D major, Op. 61",,
metadata,label,string,"Violin Concerto in D major, Op.61",,
metadata,description,string,concerto composed by Beethoven in 1806,,
metadata,id,id,Z48qSvPs,,
metadata,nodegoat_id,id,16004389,,
metadata,aliases,string,"Violin Concerto in D major, Op. 61",,
metadata,aliases,string,D-dúr hegedűverseny (Beethoven),,
metadata,aliases,string,Violin Concerto in D major,,
metadata,qid,externalid,Q787378,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Violin Concerto in D major, Op.61 (Beethoven, Ludwig van)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,179425016,https://viaf.org/viaf/,
statements,form of creative work,item,65rhe5Po,,concerto
statements,form of creative work,item,QFnkBYdA,,string music
statements,creator,item,98W5cKAM,,Ludwig van Beethoven
