category,faam_property,type,value,base_url
metadata,label,string,partimento,
metadata,description,string,"musical exercise in contrapuntal improvisation of the 17th and 18th cents., generally played or written on a figured bass",
metadata,aliases,string,partimento,
metadata,qid,externalid,Q2054960,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16004264,
