category,faam_property,type,value,base_url
metadata,label,string,revue,
metadata,label,string,revue,
metadata,description,string,"theatrical entertainment that combines music, dance and sketches",
metadata,id,id,Sthda7Wn,
metadata,nodegoat_id,id,15998738,
metadata,qid,externalid,Q918727,http://wwww.wikidata.org/entity/
metadata,aliases,string,musical revue,
metadata,aliases,string,revista,
metadata,aliases,string,revue,
