category,faam_property,type,value,base_url
metadata,label,string,pantomime,
metadata,label,string,pantomime,
metadata,description,string,form of musical comedy stage production mostly performed during Christmas and New Year's,
metadata,nodegoat_id,id,16004145,
metadata,qid,externalid,Q13409536,http://wwww.wikidata.org/entity/
metadata,aliases,string,panto,
metadata,aliases,string,pantomime,
