category,faam_property,type,value,base_url
metadata,label,string,rhapsody,
metadata,description,string,musical form,
metadata,aliases,string,rhapsody,
metadata,qid,externalid,Q464769,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,15990643,
