category,faam_property,type,value,base_url,label
metadata,label,string,Le comte Ory,,
metadata,label,string,Le comte Ory,,
metadata,description,string,opera by Gioachino Rossini,,
metadata,nodegoat_id,id,16000920,,
metadata,aliases,string,Le comte Ory,,
metadata,qid,externalid,Q734560,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,179054812,https://viaf.org/viaf/,
statements,form of creative work,item,hxYumS2J,,opera
statements,creator,item,WVwrkfen,,Gioachino Rossini
statements,adapted by,item,UxebPh37,,Joseph Küffner
