category,faam_property,type,value,base_url,label
metadata,label,string,repeat sign,,
metadata,label,string,repeat sign,,
metadata,description,string,musical notation indicating repetition,,
metadata,id,id,Rxa2vGNJ,,
metadata,nodegoat_id,id,15992171,,
metadata,qid,externalid,Q17137002,http://wwww.wikidata.org/entity/,
metadata,aliases,string,repeat sign,,
statements,subclass of,item,d2uUDsVY,,variation
statements,instance of,item,N2f5NSgz,,musical notation
statements,musical parameter,item,72sFir89,,duration
statements,used by,item,fkHJwpoD,,composer
statements,used by,item,45qo3Fj3,,music editor
