category,faam_property,type,value,base_url
metadata,label,string,impresario,
metadata,label,string,virtuoso,
metadata,description,string,"organizer and financier of concerts, plays, or operas",
metadata,nodegoat_id,id,15990910,
metadata,qid,externalid,Q943995,http://wwww.wikidata.org/entity/
metadata,aliases,string,Talent Manager,
metadata,aliases,string,concert promoter,
metadata,aliases,string,impresario,
