category,faam_property,type,value,base_url,label
metadata,label,string,Mills College at Northeastern,,
metadata,description,string,"liberal arts and sciences college located in Oakland, United States",,
metadata,aliases,string,Mills College,,
metadata,aliases,string,Mills College at Northeastern University,,
metadata,aliases,string,Northeastern University Oakland,,
metadata,aliases,string,Mills College at Northeastern University,,
metadata,qid,externalid,Q638859,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15991079,,
statements,place,item,jBi6QCuf,,
statements,country,item,fiWxEeqn,,United States of America
