category,faam_property,type,value,base_url,label
metadata,label,string,brackets,,
metadata,description,string,"tall punctuation mark typically used in matched pairs within text, to set apart or interject other text; opening and closing, or left and right symbols",,
metadata,aliases,string,bracket,,
metadata,aliases,string,brackets,,
metadata,qid,externalid,Q174565,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15992115,,
statements,subclass of,item,8DTbXPrY,,
statements,subclass of,item,QnbKU2fz,,
statements,instance of,item,DidEqfmX,,glyph
statements,used by,item,6UPEJgTQ,,editor
statements,used by,item,oMERLdSN,,performer
