category,faam_property,type,value,base_url,label
metadata,label,string,Symphony No. 2,,
metadata,description,string,symphony by Gustav Mahler,,
metadata,aliases,string,Resurrection Symphony,,
metadata,aliases,string,Symphony No. 2 in C Minor,,
metadata,aliases,string,Symphony No. 2,,
metadata,qid,externalid,Q210549,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002384,,
statements,IMSLP ID,externalid,"Symphony No.2 (Mahler, Gustav)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,183672696,https://viaf.org/viaf/,
statements,form of creative work,item,Zgsxtx6S,,symphony
statements,creator,item,QwGYdnmk,,Gustav Mahler
