category,faam_property,type,value,base_url,label
metadata,label,string,Breitkopf & Härtel,,
metadata,label,string,Breitkopf & Härtel,,
metadata,description,string,German music publisher,,
metadata,nodegoat_id,id,15996193,,
metadata,aliases,string,Breitkopf & Härtel,,
metadata,qid,externalid,Q634246,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,121971320,https://viaf.org/viaf/,
statements,instance of,item,GBgJfRbK,,publishing company
statements,instance of,item,2fXfbLCV,,music publishing company
statements,instance of,item,NVBbD9YR,,
