category,faam_property,type,value,base_url,label
metadata,label,string,La favorite,,
metadata,label,string,La favorite,,
metadata,description,string,1840 opera by Gaetano Donizetti,,
metadata,id,id,o6sbdUv4,,
metadata,nodegoat_id,id,16000697,,
metadata,aliases,string,La favorite,,
metadata,qid,externalid,Q467394,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"La_favorite_(Donizetti,_Gaetano)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,186702480,https://viaf.org/viaf/,
statements,based on,item,GMyu7GF5,,
