category,faam_property,type,value,base_url,label
metadata,label,string,Pueri Hebraeorum,,
metadata,label,string,Pueri Hebraeorum,,
metadata,description,string,motet by Tomás Luis de Victoria,,
metadata,id,id,EQzqWVGy,,
metadata,nodegoat_id,id,16002025,,
metadata,aliases,string,Pueri Hebraeorum,,
metadata,qid,externalid,Q124316660,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Pueri Hebraeorum (Victoria, Tomás Luis de)",https://imslp.org/wiki/,
statements,form of creative work,item,Z5LXHFLR,,motet
statements,form of creative work,item,eCYL2PkE,,liturgical music
statements,creator,item,6vGGSSEm,,Tomás Luis de Victoria
statements,adapted by,item,CJgFHXHi,,Napoléon Joseph Ney
