category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 343,,
metadata,label,string,"Keyboard Sonata in A major, K.343",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,id,id,2LyXFayT,,
metadata,nodegoat_id,id,16003736,,
metadata,aliases,string,"Keyboard Sonata in A major, L.291",,
metadata,aliases,string,Sonata K. 343,,
metadata,qid,externalid,Q78243627,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in A major, K.343 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,293224379,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,S2wjk8Yx,,Alessandro Longo
statements,adapted by,item,YdWwzL5r,,Carl Czerny
