category,faam_property,type,value,base_url,label
metadata,label,string,ritenuto,,
metadata,label,string,ritenuto,,
metadata,description,string,indication of tempo,,
metadata,id,id,WuWcWk4u,,
metadata,nodegoat_id,id,15992216,,
metadata,qid,externalid,Q1646162,http://wwww.wikidata.org/entity/,
metadata,aliases,string,rit.,,
metadata,aliases,string,ritenuto,,
statements,subclass of,item,WT9AcUBt,,tempo
statements,instance of,item,N2f5NSgz,,musical notation
statements,musical parameter,item,72sFir89,,duration
statements,used by,item,fkHJwpoD,,composer
statements,used by,item,2ZAuwsSp,,conductor
statements,used by,item,45qo3Fj3,,music editor
statements,used by,item,GoiPpGap,,performing artist
