category,faam_property,type,value,base_url,label
metadata,label,string,"Keyboard Sonata in E minor, K.15",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,aliases,string,Sonata K. 15,,
metadata,qid,externalid,Q74594935,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16003407,,
statements,IMSLP ID,externalid,"Keyboard Sonata in E minor, K.15 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,180451073,https://viaf.org/viaf/,
statements,form of creative work,item,RtkoMT89,,sonata
statements,creator,item,PXYCpRXf,,Domenico Scarlatti
statements,adapted by,item,jm4QpjVW,,Carl Czerny
