category,faam_property,type,value,base_url,label
metadata,label,string,Hochschule für Musik Detmold,,
metadata,label,string,Hochschule für Musik Detmold,,
metadata,description,string,German music conservatory in Detmold,,
metadata,id,id,adFwt7Cm,,
metadata,nodegoat_id,id,15991077,,
metadata,qid,externalid,Q317855,http://wwww.wikidata.org/entity/,
metadata,aliases,string,Detmold Music Academy,,
metadata,aliases,string,Hochschule für Musik Detmold,,
statements,place,item,nc8VTXkn,,Detmold
statements,country,item,oDvJJJ7G,,Germany
