category,faam_property,type,value,base_url,label
metadata,label,string,Francine Lepage,,
metadata,label,string,Francine Lepage,,
metadata,description,string,Belgian mezzo soprano,,
metadata,id,id,MzF2W65j,,
metadata,nodegoat_id,id,16002818,,
metadata,aliases,string,Francine Lepage,,
metadata,qid,externalid,Q127268992,http://wwww.wikidata.org/entity/,
statements,date of birth,date,1915,,
statements,date of death,date,2006,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,NgFpoygv,,scholar
statements,role,item,GoiPpGap,,performing artist
statements,occupation,item,fkNftdFp,,singer
statements,sex or gender,item,ge9ACHGn,,female
statements,nationality,item,QbfXawnE,,Belgium
statements,nationality,item,ZvjsCjDf,,Kingdom of the Netherlands
statements,nationality,item,6ZFENHKx,,Kingdom of the Netherlands
statements,place of birth,item,kx6vRxnY,,Rotterdam
statements,place of death,item,4bKcawXs,,Wijnegem
statements,instrument,item,KJkThvsq,,voice
statements,instrument,item,AazD6R5i,,mezzo-soprano
statements,educated at,item,dkeJN8PT,,Royal Conservatory of Antwerp
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
