category,faam_property,type,value,base_url
metadata,label,string,duration,
metadata,description,string,aspect of music,
metadata,aliases,string,musical duration,
metadata,aliases,string,note duration,
metadata,aliases,string,rest duration,
metadata,aliases,string,duration of note,
metadata,aliases,string,duration of rest,
metadata,aliases,string,duration,
metadata,qid,externalid,Q16038819,http://wwww.wikidata.org/entity/
metadata,nodegoat_id,id,16002774,
