category,faam_property,type,value,base_url,label
metadata,label,string,Sonata K. 37,,
metadata,label,string,"Keyboard Sonata in C minor, K.37",,
metadata,description,string,sonata by Domenico Scarlatti,,
metadata,nodegoat_id,id,16003429,,
metadata,aliases,string,Sonata K. 37,,
metadata,qid,externalid,Q74594934,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Keyboard Sonata in C minor, K.37 (Scarlatti, Domenico)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,294295908,https://viaf.org/viaf/,
statements,form of creative work,item,E2chmtzQ,,sonata
statements,creator,item,Na5pMDjZ,,Domenico Scarlatti
statements,adapted by,item,HYB4oG2D,,Louis Köhler
statements,adapted by,item,YdWwzL5r,,Carl Czerny
