category,faam_property,type,value,base_url,label
metadata,label,string,musical instrument part,,
metadata,label,string,musical instrument part,,
metadata,description,string,component used in the construction of a musical instrument,,
metadata,nodegoat_id,id,16002775,,
metadata,qid,externalid,Q19659292,http://wwww.wikidata.org/entity/,
metadata,aliases,string,musical instrument component,,
metadata,aliases,string,part of a musical instrument,,
metadata,aliases,string,musical instrument part,,
statements,subclass of,item,k97X989j,,
statements,subclass of,item,SJYrBRHZ,,
statements,instance of,item,XNbtnJrW,,musical instrument part
statements,musical parameter,item,k5PWRY6Q,,timbre
statements,used by,item,GoiPpGap,,performing artist
