category,faam_property,type,value,base_url,label
metadata,label,string,Royal Society for Zoology Antwerp,,
metadata,label,string,Royal Society for Zoology Antwerp,,
metadata,description,string,zoological association in Belgium,,
metadata,nodegoat_id,id,16002597,,
metadata,qid,externalid,Q2368152,http://wwww.wikidata.org/entity/,
metadata,aliases,string,KMDA,,
metadata,aliases,string,Royal Zoological Society of Antwerp,,
metadata,aliases,string,Royal Society for Zoology Antwerp,,
statements,place,item,Ba3nT5xs,,Antwerp
statements,country,item,QbfXawnE,,Belgium
