category,faam_property,type,value,base_url
metadata,label,string,glyph,
metadata,label,string,glyph,
metadata,description,string,element of writing,
metadata,nodegoat_id,id,15992111,
metadata,qid,externalid,Q36975,http://wwww.wikidata.org/entity/
metadata,aliases,string,glyph,
