category,faam_property,type,value,base_url,label
metadata,label,string,citation,,
metadata,description,string,reference to a source,,
metadata,aliases,string,reference,,
metadata,aliases,string,bibliographical citation,,
metadata,aliases,string,bibliographical reference,,
metadata,aliases,string,citation,,
metadata,qid,externalid,Q1713,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996298,,
statements,subclass of,item,LycxUSRH,,reference
statements,subclass of,item,79HoWTaM,,
statements,used by,item,6UPEJgTQ,,editor
statements,used by,item,9QaFAsRL,,scholar (owner)
