category,faam_property,type,value,base_url,label
metadata,label,string,harpsichord,,
metadata,description,string,plucked-string keyboard instrument,,
metadata,aliases,string,cembalo,,
metadata,aliases,string,clavicembalo,,
metadata,aliases,string,clavecin,,
metadata,aliases,string,harpsichord,,
metadata,qid,externalid,Q81982,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15990804,,
statements,instance of,item,BnwWc34X,,
statements,subclass of,item,L9szjsBt,,keyboard instrument
statements,subclass of,item,V3aYUudh,,
statements,subclass of,item,6TY5Zuvd,,
statements,subclass of,item,CFxnjaTF,,
