category,faam_property,type,value,base_url,label
metadata,label,string,musical expression,,
metadata,description,string,various techniques used in musical performance to convey emotion,,
metadata,aliases,string,musical expression,,
metadata,qid,externalid,Q6942545,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002509,,
statements,subclass of,item,G9auots2,,
statements,instance of,item,fxtj72S3,,musical notation
statements,musical parameter,item,4AMPVsN8,,timbre
statements,musical parameter,item,4asnL3fC,,loudness
statements,used by,item,YvQmwaaW,,composer
statements,used by,item,AcFWzeQH,,conductor
statements,used by,item,oMERLdSN,,performer
statements,used by,item,6UPEJgTQ,,editor
