category,faam_property,type,value,base_url,label
metadata,label,string,La valse,,
metadata,label,string,"La valse, M.72",,
metadata,description,string,composition for orchestra by Maurice Ravel,,
metadata,id,id,SjBhrEko,,
metadata,nodegoat_id,id,16002432,,
metadata,aliases,string,La valse,,
metadata,qid,externalid,Q776559,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"La valse, M.72 (Ravel, Maurice)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,183881641,https://viaf.org/viaf/,
statements,form of creative work,item,kpEw4ZRE,,ballet
statements,creator,item,CjaU562n,,Maurice Ravel
