category,faam_property,type,value,base_url,label
metadata,label,string,Gustave III,,
metadata,label,string,Gustave III ou Le bal masqué,,
metadata,description,string,opera by Daniel-François-Esprit Auber,,
metadata,id,id,4sXtxEvM,,
metadata,nodegoat_id,id,15999991,,
metadata,aliases,string,Gustave III. ou Le bal masqué,,
metadata,aliases,string,Gustave III. ou Le bal masque,,
metadata,aliases,string,Gustave III,,
metadata,qid,externalid,Q920668,http://wwww.wikidata.org/entity/,
statements,IMSLP ID,externalid,"Gustave III (Auber, Daniel François Esprit)",https://imslp.org/wiki/,
statements,VIAF ID,externalid,185885531,https://viaf.org/viaf/,
statements,form of creative work,item,hxYumS2J,,opera
statements,creator,item,SU2CV5XY,,Daniel François Esprit Auber
statements,adapted by,item,UxebPh37,,Joseph Küffner
statements,adapted by,item,DSm6cEeM,,Eugène Walckiers
